[2025-12-05 03:37:01] ✗✓ FALSE NEGATIVE | Customer: CUST_005537 | Cluster: 11 | Score: -178.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 60 | Acc: 26.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:02] ✗✓ FALSE NEGATIVE | Customer: CUST_002774 | Cluster: 11 | Score: -274.94 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 156 | Acc: 28.85% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:02] ✗✗ TRUE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -91.27 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.61 | Total: 157 | Acc: 29.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:02] ✗✓ FALSE NEGATIVE | Customer: CUST_002659 | Cluster: 7 | Score: -143.84 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 158 | Acc: 29.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:02] ✗✓ FALSE NEGATIVE | Customer: CUST_002635 | Cluster: 11 | Score: -163.68 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 159 | Acc: 28.93% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:02] ✗✓ FALSE NEGATIVE | Customer: CUST_002963 | Cluster: 11 | Score: -486.58 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 160 | Acc: 28.75% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_009457 | Cluster: 11 | Score: -86.77 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.61 | Total: 161 | Acc: 29.19% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_005143 | Cluster: 11 | Score: -277.61 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 162 | Acc: 29.63% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002646 | Cluster: 11 | Score: -137.68 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 163 | Acc: 29.45% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009401 | Cluster: 9 | Score: -885.83 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 164 | Acc: 29.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -556.72 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 165 | Acc: 29.70% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002694 | Cluster: 11 | Score: -222.19 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 166 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009324 | Cluster: 9 | Score: -879.14 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 167 | Acc: 29.34% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_002591 | Cluster: 11 | Score: -348.98 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 168 | Acc: 29.76% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_002646 | Cluster: 11 | Score: -137.68 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 169 | Acc: 30.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_011331 | Cluster: 11 | Score: -99.90 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.60 | Total: 170 | Acc: 30.59% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_009504 | Cluster: 9 | Score: -190.27 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 171 | Acc: 30.99% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_000632 | Cluster: 7 | Score: -1668.12 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 172 | Acc: 31.40% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002740 | Cluster: 11 | Score: -108.44 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 173 | Acc: 31.21% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_009364 | Cluster: 11 | Score: -90.56 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.61 | Total: 174 | Acc: 31.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009493 | Cluster: 7 | Score: -759.25 | 6 similar: ['CUST_009462', 'CUST_002422', 'CUST_002694'] | Prob: 0.70 | Total: 175 | Acc: 31.43% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002774 | Cluster: 11 | Score: -118.74 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 176 | Acc: 31.25% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009364 | Cluster: 11 | Score: -468.83 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 177 | Acc: 31.07% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002574 | Cluster: 11 | Score: -723.62 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 178 | Acc: 30.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -259.26 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 179 | Acc: 30.73% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_000632 | Cluster: 9 | Score: -201.94 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 180 | Acc: 31.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_005447 | Cluster: 11 | Score: -165.02 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 181 | Acc: 30.94% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011191 | Cluster: 11 | Score: -496.42 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 182 | Acc: 30.77% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002635 | Cluster: 11 | Score: -315.55 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 183 | Acc: 30.60% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002977 | Cluster: 11 | Score: -150.67 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 184 | Acc: 30.43% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009504 | Cluster: 9 | Score: -760.69 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 185 | Acc: 30.27% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011191 | Cluster: 12 | Score: -129.46 | 6 similar: ['CUST_005954', 'CUST_002404', 'CUST_005243'] | Prob: 0.70 | Total: 186 | Acc: 30.11% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_005587 | Cluster: 9 | Score: -188.38 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 187 | Acc: 29.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -438.33 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 188 | Acc: 29.79% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -855.27 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 189 | Acc: 29.63% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002574 | Cluster: 9 | Score: -242.06 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 190 | Acc: 29.47% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -259.26 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 191 | Acc: 29.32% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_000259 | Cluster: 11 | Score: -142.13 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 192 | Acc: 29.69% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002680 | Cluster: 11 | Score: -188.90 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 193 | Acc: 29.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_009499 | Cluster: 11 | Score: -27.32 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.67 | Total: 194 | Acc: 29.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011337 | Cluster: 11 | Score: -152.92 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 195 | Acc: 29.74% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002977 | Cluster: 11 | Score: -277.96 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 196 | Acc: 29.59% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_002740 | Cluster: 11 | Score: -231.07 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 197 | Acc: 29.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_009455 | Cluster: 9 | Score: -1335.13 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 198 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_002784 | Cluster: 9 | Score: -396.12 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 199 | Acc: 30.15% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -23.24 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.68 | Total: 200 | Acc: 30.50% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_000259 | Cluster: 11 | Score: -142.13 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 201 | Acc: 30.35% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011427 | Cluster: 11 | Score: -146.05 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 202 | Acc: 30.20% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_011429 | Cluster: 11 | Score: -105.71 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 203 | Acc: 30.05% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009324 | Cluster: 9 | Score: -838.56 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 204 | Acc: 29.90% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✗ TRUE NEGATIVE | Customer: CUST_005619 | Cluster: 11 | Score: -179.77 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 205 | Acc: 30.24% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_000236 | Cluster: 11 | Score: -95.45 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.60 | Total: 206 | Acc: 30.10% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:03] ✗✓ FALSE NEGATIVE | Customer: CUST_009462 | Cluster: 11 | Score: -440.32 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 207 | Acc: 29.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005587 | Cluster: 7 | Score: -691.04 | 6 similar: ['CUST_002694', 'CUST_009693', 'CUST_006066'] | Prob: 0.70 | Total: 208 | Acc: 29.81% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009493 | Cluster: 7 | Score: -1256.41 | 6 similar: ['CUST_002694', 'CUST_009693', 'CUST_006066'] | Prob: 0.70 | Total: 209 | Acc: 29.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011186 | Cluster: 11 | Score: -57.47 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.64 | Total: 210 | Acc: 29.52% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002784 | Cluster: 9 | Score: -1171.67 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 211 | Acc: 29.86% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009457 | Cluster: 11 | Score: -99.14 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.60 | Total: 212 | Acc: 29.72% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009311 | Cluster: 9 | Score: -788.19 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 213 | Acc: 29.58% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011364 | Cluster: 11 | Score: -743.32 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 214 | Acc: 29.44% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002740 | Cluster: 11 | Score: -46.65 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.65 | Total: 215 | Acc: 29.77% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_009324 | Cluster: 9 | Score: -1799.73 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 216 | Acc: 30.09% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_002591 | Cluster: 11 | Score: -163.46 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 217 | Acc: 29.95% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011331 | Cluster: 11 | Score: -52.20 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.65 | Total: 218 | Acc: 29.82% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_009462 | Cluster: 11 | Score: -158.98 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 219 | Acc: 30.14% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_011190 | Cluster: 9 | Score: -753.22 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 220 | Acc: 30.45% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_002574 | Cluster: 11 | Score: -1239.22 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 221 | Acc: 30.32% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009499 | Cluster: 11 | Score: -113.32 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 222 | Acc: 30.18% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009359 | Cluster: 9 | Score: -175.36 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 223 | Acc: 30.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002646 | Cluster: 11 | Score: -82.44 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.62 | Total: 224 | Acc: 30.36% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002790 | Cluster: 9 | Score: -201.99 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 225 | Acc: 30.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009455 | Cluster: 9 | Score: -2200.30 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 226 | Acc: 30.53% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009493 | Cluster: 9 | Score: -202.65 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 227 | Acc: 30.40% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_009359 | Cluster: 9 | Score: -745.35 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 228 | Acc: 30.70% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005537 | Cluster: 11 | Score: -74.75 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.63 | Total: 229 | Acc: 30.57% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005470 | Cluster: 11 | Score: -119.19 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 230 | Acc: 30.43% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_009499 | Cluster: 11 | Score: -254.84 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 231 | Acc: 30.30% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_000259 | Cluster: 11 | Score: -33.44 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.67 | Total: 232 | Acc: 30.17% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005447 | Cluster: 11 | Score: -59.44 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.64 | Total: 233 | Acc: 30.04% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_000236 | Cluster: 11 | Score: -108.32 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 234 | Acc: 30.34% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_011190 | Cluster: 9 | Score: -753.22 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 235 | Acc: 30.64% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005396 | Cluster: 11 | Score: -210.24 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 236 | Acc: 30.51% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_011331 | Cluster: 11 | Score: -269.48 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 237 | Acc: 30.80% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -1509.27 | 6 similar: ['CUST_009236', 'CUST_003441', 'CUST_009679'] | Prob: 0.70 | Total: 238 | Acc: 30.67% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002574 | Cluster: 11 | Score: -723.62 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 239 | Acc: 30.96% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011337 | Cluster: 11 | Score: -345.13 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 240 | Acc: 30.83% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_005143 | Cluster: 11 | Score: -171.11 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 241 | Acc: 31.12% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011337 | Cluster: 11 | Score: -557.49 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 242 | Acc: 30.99% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011337 | Cluster: 11 | Score: -419.17 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 243 | Acc: 30.86% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_002784 | Cluster: 9 | Score: -1171.67 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 244 | Acc: 30.74% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_002680 | Cluster: 11 | Score: -112.59 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 245 | Acc: 30.61% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_005536 | Cluster: 11 | Score: -131.96 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 246 | Acc: 30.49% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✗ TRUE NEGATIVE | Customer: CUST_002582 | Cluster: 9 | Score: -1521.81 | 6 similar: ['CUST_003441', 'CUST_009679', 'CUST_004452'] | Prob: 0.70 | Total: 247 | Acc: 30.77% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:04] ✗✓ FALSE NEGATIVE | Customer: CUST_011364 | Cluster: 11 | Score: -877.89 | 6 similar: ['CUST_005079', 'CUST_003215', 'CUST_005079'] | Prob: 0.70 | Total: 248 | Acc: 30.65% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:05] ✗✗ TRUE NEGATIVE | Customer: CUST_005619 | Cluster: 11 | Score: -179.77 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.70 | Total: 249 | Acc: 30.92% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:05] ✗✓ FALSE NEGATIVE | Customer: CUST_011186 | Cluster: 11 | Score: -57.47 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.64 | Total: 250 | Acc: 30.80% | Prec: 0.00% | Rec: 0.00%
[2025-12-05 03:37:05] ✗✓ FALSE NEGATIVE | Customer: CUST_005619 | Cluster: 11 | Score: -74.30 | 6 similar: ['CUST_002740', 'CUST_009457', 'CUST_009499'] | Prob: 0.63 | Total: 251 | Acc: 30.68% | Prec: 0.00% | Rec: 0.00%
